date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2015-10-01,17.186953007,87.0,129708.0,1.4e-05,1391.0,1037500.0,9.14447499996,
2015-10-02,1027.05047263,118.0,152253.0,1.7e-05,156.0,1950000.0,12.7390529997,
2015-10-03,306.882816812,84.0,137394.0,1.5e-05,227.0,937500.0,9.35264300173,
2015-10-04,44.6543560356,116.0,151549.0,1.7e-05,195.0,975000.0,12.681098,
2015-10-05,2183.69304347,212.0,152795.0,1.7e-05,126.0,2075000.0,26.3482830049,
2015-10-06,1132.22386363,161.0,133192.0,1.5e-05,4027.0,1650000.0,23.7718690356,
2015-10-07,397.952989488,159.0,112988.0,1.2e-05,914.0,1937500.0,17.0412260014,
2015-10-08,65.9413630521,162.0,111384.0,1.2e-05,134.0,1825000.0,17.3418049997,
2015-10-09,502.586539666,205.0,111349.0,1.2e-05,89.0,1775000.0,22.9024849987,
2015-10-10,53.1135875015,124.0,111894.0,1.2e-05,72.0,1437500.0,13.2102900004,
2015-10-11,35.1169936269,141.0,124992.0,1.4e-05,22.0,1425000.0,14.967158,
2015-10-12,436.824108113,142.0,130892.0,1.4e-05,32.0,1437500.0,15.3088100017,
2015-10-13,167.655849655,142.0,112600.0,1.2e-05,53.0,1312500.0,17.6359359991,
2015-10-14,1001.10858902,138.0,116434.0,1.3e-05,575.0,1175000.0,22.1020749953,
2015-10-15,23.2399990058,90.0,115756.0,1.3e-05,152.0,900000.0,10.022028,
2015-10-16,93.3843581479,127.0,118130.0,1.3e-05,61.0,1062500.0,14.1137910001,
2015-10-17,110.101209896,177.0,120680.0,1.3e-05,968.0,1962500.0,21.5601,
2015-10-18,1757.0823897,279.0,124356.0,1.4e-05,435.0,1900000.0,30.5263579999,
2015-10-19,182.279585919,225.0,119880.0,1.3e-05,317.0,1387500.0,23.3056270011,
2015-10-20,452.087108955,147.0,126128.0,1.4e-05,97.0,1812500.0,17.1560830025,
2015-10-21,611.728114093,208.0,102347.0,1.1e-05,1404.0,2187500.0,21.8071180024,
2015-10-22,2859.85204645,104.0,116156.0,1.3e-05,630.0,662500.0,13.7447310017,
2015-10-23,2791.72241416,248.0,140805.0,1.5e-05,2139.0,1762500.0,40.7123590268,
2015-10-24,991.04522147,136.0,126714.0,1.4e-05,331.0,1100000.0,16.9549740036,
2015-10-25,922.954281023,208.0,129306.0,1.4e-05,271.0,1837500.0,26.0906979991,
2015-10-26,91.1666757257,192.0,128455.0,1.4e-05,169.0,1437500.0,19.9427710002,
2015-10-27,46.7018079654,106.0,104962.0,1.1e-05,454.0,1162500.0,10.797772,
2015-10-28,75.4902818955,234.0,127990.0,1.4e-05,49.0,1737500.0,23.9764069999,
2015-10-29,37.214310086,157.0,150350.0,1.6e-05,50.0,1125000.0,16.2544830001,
2015-10-30,3349.29732101,291.0,113785.0,1.2e-05,229.0,1762500.0,46.5228600409,
2015-10-31,72.988400417,298.0,149651.0,1.6e-05,560.0,3475000.0,31.18026,
2015-11-01,54.8322720571,241.0,115924.0,1.3e-05,29.0,2675000.0,25.4509940001,
2015-11-02,729.404625485,219.0,145350.0,1.6e-05,902.0,1687500.0,23.5601529985,
2015-11-03,752.262322999,263.0,133084.0,1.4e-05,770.0,2100000.0,32.7107040184,
2015-11-04,938.003567082,263.0,148666.0,1.6e-05,1350.0,1837500.0,28.2859370002,
2015-11-05,2610.08104001,311.0,129297.0,1.4e-05,154.0,1975000.0,33.8449750017,
2015-11-06,276.764803643,239.0,142376.0,1.5e-05,211.0,1900000.0,38.783362,
2015-11-07,1095.20725728,1990.0,108566.0,1.2e-05,159.0,1862500.0,202.475723999,
2015-11-08,3429.6009684,6565.0,109563.0,1.2e-05,124.0,1775000.0,663.731527,
2015-11-09,2588.22993401,5672.0,135836.0,1.5e-05,159.0,1537500.0,605.789698,
2015-11-10,920.537824325,3128.0,113037.0,1.2e-05,99.0,1200000.0,342.817628999,
2015-11-11,245.743044336,198.0,124243.0,1.3e-05,285.0,2362500.0,22.9441970011,
2015-11-12,161.255463589,813.0,113431.0,1.2e-05,174.0,3112500.0,93.5347309999,
2015-11-13,1356.47114321,2502.0,111803.0,1.2e-05,79.0,2250000.0,260.177548998,
2015-11-14,557.686235795,108.0,109965.0,1.2e-05,124.0,1412500.0,28.6249000029,
2015-11-15,41.5648374403,120.0,108759.0,1.2e-05,28.0,1850000.0,12.79098,
2015-11-16,114.036172156,180.0,106227.0,1.2e-05,210.0,2162500.0,20.420951,
2015-11-17,135.480200852,314.0,128381.0,1.4e-05,1051.0,4062500.0,41.6093530001,
2015-11-18,296.429425406,319.0,92919.0,1e-05,328.0,5325000.0,43.5058029987,
2015-11-19,340.291414942,331.0,93510.0,1e-05,158.0,3162500.0,204.400308,
2015-11-20,477.347497825,108.0,136777.0,1.5e-05,95.0,1262500.0,21.9776190002,
2015-11-21,59.0035522096,189.0,119005.0,1.3e-05,69.0,2700000.0,21.00835,
2015-11-22,246.753494506,166.0,90783.0,1e-05,31.0,1900000.0,20.1802659995,
2015-11-23,1444.18012265,142.0,90287.0,1e-05,262.0,1450000.0,19.7157339923,
2015-11-24,395.036249198,201.0,96693.0,1e-05,621.0,2537500.0,22.755132003,
2015-11-25,1212.14787545,135.0,105472.0,1.1e-05,148.0,1862500.0,14.4825220027,
2015-11-26,644.806060821,94.0,150793.0,1.6e-05,278.0,1587500.0,13.8976810003,
2015-11-27,386.427344048,71.0,130686.0,1.4e-05,404.0,987500.0,8.76589499907,
2015-11-28,3610.15402418,84.0,132192.0,1.4e-05,3294.0,1475000.0,26.6619080002,
2015-11-29,87.1053011474,130.0,159910.0,1.7e-05,90.0,2387500.0,13.8198309999,
2015-11-30,3911.37218444,77.0,136768.0,1.5e-05,5892.0,500000.0,12.9229760176,
2015-12-01,1331.57710064,148.0,204141.0,2.2e-05,653.0,650000.0,16.4474700016,
2015-12-02,2094.11554495,92.0,159729.0,1.7e-05,330.0,700000.0,9.45298999866,
2015-12-03,684.385231398,165.0,183668.0,2e-05,688.0,1700000.0,17.6620129984,
2015-12-04,1787.42241543,178.0,142427.0,1.5e-05,1441.0,1287500.0,20.200829005,
2015-12-05,347.355610934,129.0,197625.0,2.1e-05,1041.0,1700000.0,18.4979150011,
2015-12-06,878.060262949,210.0,144307.0,1.6e-05,383.0,3975000.0,25.9581970011,
2015-12-07,902.146262529,228.0,144492.0,1.6e-05,301.0,4262500.0,28.3669509994,
2015-12-08,384.180748724,218.0,127100.0,1.4e-05,480.0,4200000.0,25.5844209978,
2015-12-09,2110.17587824,235.0,162561.0,1.8e-05,1548.0,3462500.0,34.6893900046,
2015-12-10,1953.86273789,158.0,172215.0,1.9e-05,748.0,2062500.0,17.3154069987,
2015-12-11,1395.95907287,52.0,183360.0,2e-05,1451.0,412500.0,6.85751700121,
2015-12-12,2786.38070371,84.0,167438.0,1.8e-05,429.0,1125000.0,10.1046760053,
2015-12-13,2187.10355437,131.0,223341.0,2.4e-05,2038.0,1825000.0,20.8764700034,
2015-12-14,2090.13534374,117.0,157689.0,1.7e-05,1708.0,2225000.0,18.377815992,
2015-12-15,418.455162035,136.0,164222.0,1.8e-05,431.0,1975000.0,16.8993260007,
2015-12-16,1556.36350679,129.0,163097.0,1.8e-05,367.0,1712500.0,13.9854800002,
2015-12-17,5956.90186835,102.0,127338.0,1.4e-05,3956.0,1650000.0,24.7214190251,
2015-12-18,1049.35442212,81.0,169252.0,1.8e-05,1339.0,1150000.0,15.4823990054,
2015-12-19,4775.23655003,111.0,166877.0,1.8e-05,4750.0,1225000.0,26.9625070134,
2015-12-20,1414.12015234,125.0,213711.0,2.3e-05,460.0,1487500.0,15.959558001,
2015-12-21,2418.81462051,69.0,155606.0,1.7e-05,156.0,475000.0,8.43810101945,
2015-12-22,3904.28967192,108.0,157571.0,1.7e-05,4829.0,1150000.0,13.3591400053,
2015-12-23,7466.41753077,163.0,198738.0,2.1e-05,3454.0,2037500.0,79.8444220196,
2015-12-24,3293.54028163,241.0,163956.0,1.8e-05,1772.0,3137500.0,56.8799660061,
2015-12-25,340.671397353,192.0,127149.0,1.4e-05,175.0,2037500.0,28.0099769981,
2015-12-26,522.980799416,213.0,124397.0,1.3e-05,343.0,3050000.0,29.6207750004,
2015-12-27,1787.81721311,168.0,132161.0,1.4e-05,847.0,2612500.0,32.7497509962,
2015-12-28,15327.2923826,235.0,160743.0,1.7e-05,7446.0,4625000.0,77.8838592236,
2015-12-29,3123.95277304,199.0,118160.0,1.3e-05,2705.0,2687500.0,225.774278989,
2015-12-30,31620.4530544,203.0,155866.0,1.7e-05,347.0,2262500.0,100.102405065,
2015-12-31,4737.38264699,674.0,117036.0,1.3e-05,523.0,1475000.0,171.140962997,
2016-01-01,1152.83706009,193.0,121532.0,1.3e-05,700.0,1962500.0,51.0203460107,
2016-01-02,6743.06830569,224.0,138945.0,1.5e-05,2473.0,2475000.0,46.0603010195,
2016-01-03,1550.04886856,155.0,106369.0,1.1e-05,480.0,1762500.0,37.7641959877,
2016-01-04,1348.61462456,106.0,109998.0,1.2e-05,486.0,2112500.0,36.1497810014,
2016-01-05,1028.30552824,139.0,121454.0,1.3e-05,135.0,2250000.0,21.3272740021,
2016-01-06,5741.84165744,161.0,123628.0,1.3e-05,1524.0,1637500.0,33.0044249956,
2016-01-07,1498.42201484,145.0,120327.0,1.3e-05,244.0,2150000.0,23.547069998,
2016-01-08,4287.35057683,95.0,128385.0,1.4e-05,204.0,2675000.0,11.3071649917,
2016-01-09,10373.4808536,90.0,126782.0,1.4e-05,621.0,1250000.0,9.45320298654,
2016-01-10,7729.174562,146.0,125594.0,1.3e-05,411.0,1437500.0,16.7228890177,
2016-01-11,6880.05370829,98.0,129933.0,1.4e-05,1292.0,1975000.0,11.7594079884,
2016-01-12,1429.86411093,151.0,125855.0,1.3e-05,886.0,2975000.0,18.5284469983,
2016-01-13,1396.28878867,99.0,122321.0,1.3e-05,61.0,2400000.0,12.4575529923,
2016-01-14,430.482847833,64.0,119314.0,1.3e-05,130.0,1612500.0,7.14321099881,
2016-01-15,729.567350966,87.0,123796.0,1.3e-05,97.0,1350000.0,12.8492549981,
2016-01-16,137.946261661,163.0,102286.0,1.1e-05,131.0,3062500.0,17.4014669997,
2016-01-17,718.596355788,227.0,108143.0,1.2e-05,146.0,4362500.0,24.2864429935,
2016-01-18,512.119704218,258.0,79512.0,8e-06,331.0,4112500.0,35.8040590004,
2016-01-19,1148.80382568,193.0,79453.0,8e-06,200.0,2625000.0,20.4531099966,
2016-01-20,152.07503669,176.0,86318.0,9e-06,175.0,3600000.0,24.2675210021,
2016-01-21,386.403839307,177.0,82149.0,9e-06,1267.0,5087500.0,19.7256610015,
2016-01-22,137.186843828,186.0,78425.0,8e-06,1491.0,2712500.0,19.4597169996,
2016-01-23,115.879365658,151.0,141989.0,1.5e-05,560.0,2037500.0,17.538479,
2016-01-24,253.46647779,126.0,111627.0,1.2e-05,152.0,1562500.0,14.2377149993,
2016-01-25,500.098563011,155.0,81642.0,9e-06,164.0,2025000.0,16.8634960089,
2016-01-26,2081.18574726,169.0,80915.0,9e-06,1296.0,1250000.0,23.7626870134,
2016-01-27,2447.54658619,199.0,146735.0,1.6e-05,3711.0,2712500.0,22.2338450171,
2016-01-28,836.247221211,338.0,184886.0,2e-05,1057.0,4200000.0,41.1292629992,
2016-01-29,135.586715029,165.0,141877.0,1.5e-05,494.0,2125000.0,17.1372030003,
2016-01-30,510.792825413,235.0,139770.0,1.5e-05,654.0,2487500.0,33.1395669983,
2016-01-31,620.832236719,211.0,147082.0,1.6e-05,1869.0,3337500.0,24.4988200015,
2016-02-01,2210.07041388,214.0,139313.0,1.5e-05,1199.0,3000000.0,29.7869729993,
2016-02-02,207.717288222,160.0,144394.0,1.5e-05,387.0,2187500.0,21.6783189998,
2016-02-03,437.68871106,213.0,147739.0,1.6e-05,333.0,4612500.0,24.5591090011,
2016-02-04,265.435732469,262.0,143682.0,1.5e-05,261.0,3562500.0,30.6695610006,
2016-02-05,766.34081534,263.0,162811.0,1.7e-05,3074.0,3112500.0,29.8060949996,
2016-02-06,7512.94557135,289.0,180591.0,1.9e-05,1609.0,3650000.0,35.4777560102,
2016-02-07,812.971517748,299.0,177082.0,1.9e-05,3525.0,2500000.0,37.6028120005,
2016-02-08,1977.31949854,351.0,177439.0,1.9e-05,1063.0,3575000.0,40.3637580016,
2016-02-09,1113.6945915,310.0,141280.0,1.5e-05,4672.0,3337500.0,33.7358409935,
2016-02-10,2232.2580135,290.0,177725.0,1.9e-05,10365.0,3200000.0,52.7857439926,
2016-02-11,15107.5888494,308.0,258753.0,2.7e-05,15670.0,3225000.0,107.566920984,
2016-02-12,5443.10211624,356.0,288621.0,3.1e-05,6962.0,3575000.0,128038.972801,
2016-02-13,9931.49798087,496.0,324920.0,3.4e-05,9553.0,4150000.0,47061.875802,
2016-02-14,14144.2901304,650.0,406168.0,4.3e-05,5644.0,5687500.0,32131.508717,
2016-02-15,4257.31275191,388.0,310984.0,3.3e-05,3749.0,2787500.0,46.6884410009,
2016-02-16,3413.99351646,489.0,298192.0,3.2e-05,9749.0,4650000.0,55.4268559993,
2016-02-17,14206.9518586,386.0,383130.0,4e-05,3905.0,3487500.0,134.716362993,
2016-02-18,20513.7621544,1031.0,400078.0,4.2e-05,5967.0,8775000.0,128.073176991,
2016-02-19,23030.9946742,593.0,531376.0,5.6e-05,1692.0,8137500.0,90.3886769939,
2016-02-20,19292.5103377,561.0,820443.0,8.7e-05,725.0,11537500.0,66.2832550039,
2016-02-21,34136.7526888,2042.0,809956.0,8.6e-05,184.0,10962500.0,221.23004899,
2016-02-22,10532.4989145,305.0,706145.0,7.5e-05,11757.0,15737500.0,38.4229130025,
2016-02-23,20228.1762739,653.0,627630.0,6.6e-05,9878.0,6087500.0,83.7560610025,
2016-02-24,14400.6980549,302.0,525935.0,5.5e-05,9964.0,18662500.0,48.46441799,
2016-02-25,18650.275809,240.0,527529.0,5.5e-05,4831.0,19362500.0,46.5190270025,
2016-02-26,5433.77195931,101.0,488528.0,5.1e-05,7276.0,24500000.0,22.3716499962,
2016-02-27,3854.73232342,156.0,496895.0,5.2e-05,7881.0,30275000.0,46.7646470074,
2016-02-28,3588.44127803,351.0,458031.0,4.8e-05,8798.0,18437500.0,350.791709008,
2016-02-29,2613.89597408,243.0,501376.0,5.2e-05,7001.0,18412500.0,82.5163249979,
2016-03-01,3405.31584839,233.0,464993.0,4.8e-05,4875.0,19362500.0,42.0155989987,
2016-03-02,2062.07283703,214.0,379333.0,3.9e-05,5842.0,18800000.0,37.0681250007,
2016-03-03,8349.88701432,192.0,413643.0,4.3e-05,5271.0,22262500.0,163.561282995,
2016-03-04,1084.50487292,285.0,407877.0,4.2e-05,4682.0,14487500.0,292.968793002,
2016-03-05,2022.11398401,105.0,400549.0,4.1e-05,6924.0,25250000.0,125.445397,
2016-03-06,1559.49194583,117.0,390931.0,4e-05,3564.0,16625000.0,138.506394001,
2016-03-07,3224.65542032,165.0,399802.0,4.1e-05,17662.0,20850000.0,244.907077998,
2016-03-08,17053.3670216,203.0,489448.0,5e-05,16558.0,22687500.0,186.997829005,
2016-03-09,18016.322605,503.0,650804.0,6.6e-05,68824.0,4975000.0,406.28567602,
2016-03-10,29179.3356902,468.0,856483.0,8.7e-05,52866.0,19425000.0,284.969095999,
2016-03-11,102298.147859,620.0,1189550.0,0.000121,190205.0,22962500.0,245.591017008,
2016-03-12,21446.6657791,302.0,1877620.0,0.00019,52384.0,24937500.0,157.865420994,
2016-03-13,28912.6434044,210.0,1750890.0,0.000177,42651.0,25950000.0,76.3376969988,
2016-03-14,19704.5201058,267.0,1928900.0,0.000194,38928.0,18612500.0,155.228093001,
2016-03-15,41371.8458258,321.0,1905010.0,0.000192,34318.0,24775000.0,115.389178997,
2016-03-16,29031.3319906,158.0,1746110.0,0.000175,61496.0,23737500.0,129.313790001,
2016-03-17,8155.84054751,132.0,1624040.0,0.000163,45644.0,30137500.0,122.593854001,
2016-03-18,0.0,0.0,1262060.0,0.000126,17269.0,35987500.0,0.0,
2016-03-19,14617.8782492,295.0,1390980.0,0.000139,8517.0,25687500.0,201.187897997,
2016-03-20,6687.48203156,594.0,1239620.0,0.000123,16405.0,29037500.0,178.702757,
2016-03-21,10678.3886155,1026.0,1379950.0,0.000137,20555.0,25962500.0,235.693155006,
2016-03-22,144.537965834,93.0,1256500.0,0.000124,10291.0,34512500.0,9.72260599999,
2016-03-23,7179.51784485,761.0,1230080.0,0.000121,13367.0,26775000.0,134.996532003,
2016-03-24,72.8136155954,41.0,1151770.0,0.000113,19695.0,34900000.0,4.28301699999,
2016-03-25,14792.987999,392.0,1019650.0,0.0001,110896.0,27662500.0,91.9255790079,
2016-03-26,564.071539321,123.0,1369530.0,0.000134,25412.0,33512500.0,15.5615040005,
2016-03-27,13725.0756772,126.0,1286540.0,0.000125,11344.0,34887500.0,75.7829230038,
2016-03-28,6923.35689608,75.0,1453400.0,0.000141,59092.0,31787500.0,38.0982529976,
2016-03-29,4634.37064826,85.0,1361200.0,0.000131,9337.0,31437500.0,39.3797540026,
2016-03-30,7336.19271196,92.0,1340620.0,0.000129,13948.0,28225000.0,42.9287490001,
2016-03-31,3005.27633224,74.0,1295910.0,0.000124,19155.0,24925000.0,56.0650180023,
2016-04-01,3409.53510331,56.0,1223350.0,0.000117,10403.0,24637500.0,58.042572001,
2016-04-02,21450.0389823,304.0,1226770.0,0.000117,33868.0,3875000.0,50.5666330045,
2016-04-03,8926.99749531,273.0,1364110.0,0.00013,10010.0,2737500.0,37.101970001,
2016-04-04,643.072909968,219.0,1312010.0,0.000125,441.0,31350000.0,22.0952340001,
2016-04-05,4238.48672455,102.0,1383450.0,0.000132,966.0,34675000.0,13.1445040015,
2016-04-06,539.361949347,34.0,1291760.0,0.000123,769.0,33900000.0,6.31398900013,
2016-04-07,4372.96381889,56.0,1474280.0,0.00014,1880.0,35075000.0,8.48738400137,
2016-04-08,5303.7696419,75.0,2284390.0,0.000216,638.0,34887500.0,10.3998519997,
2016-04-09,5033.82355498,62.0,2037410.0,0.000192,399.0,34012500.0,9.57877300021,
2016-04-10,1044.35530563,49.0,1830560.0,0.000172,860.0,34112500.0,5.33915099998,
2016-04-11,8755.59174956,469.0,2057150.0,0.000192,631.0,23275000.0,50.7514809992,
2016-04-12,126595.963213,1346.0,2282640.0,0.000213,37220.0,18925000.0,1782.66216698,
2016-04-13,57600.6190792,1240.0,1146180.0,0.000107,20766.0,19275000.0,2906.82163398,
2016-04-14,8851.89482712,1537.0,917048.0,8.5e-05,14853.0,19262500.0,5425.507457,
2016-04-15,5583.212128,1029.0,826445.0,7.7e-05,8297.0,19087500.0,2861.457169,
2016-04-16,4416.73676907,1148.0,810302.0,7.5e-05,16982.0,19400000.0,4744.818019,
2016-04-17,7450.47554464,956.0,750506.0,6.9e-05,9763.0,19412500.0,2739.315127,
2016-04-18,7947.68221138,925.0,835997.0,7.7e-05,15461.0,19537500.0,2099.247145,
2016-04-19,12308.7472554,885.0,790808.0,7.3e-05,8718.0,19137500.0,263.894852999,
2016-04-20,35355.149293,735.0,712792.0,6.5e-05,11106.0,18112500.0,840.590110982,
2016-04-21,15553.1750407,721.0,633326.0,5.8e-05,21313.0,18625000.0,1132.93916502,
2016-04-22,3063.89931329,888.0,589273.0,5.4e-05,6899.0,18537500.0,12684.777685,
2016-04-23,1911.03331792,674.0,725266.0,6.6e-05,2537.0,18825000.0,7930.921069,
2016-04-24,2185.77238674,610.0,645439.0,5.9e-05,2226.0,19300000.0,9511.988296,
2016-04-25,1920.60969977,596.0,650691.0,5.9e-05,3809.0,19175000.0,3506.135577,
2016-04-26,2556.76030303,791.0,659384.0,6e-05,5123.0,19400000.0,11664.583177,
2016-04-27,1896.64298699,634.0,606944.0,5.5e-05,3036.0,19137500.0,6744.96861,
2016-04-28,4630.93662753,525.0,587725.0,5.3e-05,5049.0,18887500.0,5663.250659,
2016-04-29,5186.81608641,763.0,594799.0,5.4e-05,3716.0,19050000.0,4499.660311,
2016-04-30,1769.10413273,653.0,554109.0,5e-05,2338.0,18087500.0,6124.170772,
2016-05-01,2325.01565548,504.0,565435.0,5.1e-05,2489.0,17500000.0,6571.585534,
2016-05-02,2690.16298599,703.0,567568.0,5.1e-05,3861.0,19287500.0,5844.138518,
2016-05-03,3541.67399136,803.0,550044.0,4.9e-05,1554.0,18437500.0,3282.55170999,
2016-05-04,2430.08693462,662.0,563221.0,5.1e-05,5344.0,17200000.0,5871.344437,
2016-05-05,2673.76949714,735.0,589230.0,5.3e-05,7681.0,18062500.0,13654.655066,
2016-05-06,3731.97407084,619.0,552283.0,4.9e-05,5367.0,14506250.0,3720.972602,
2016-05-07,1545.62879993,236.0,517885.0,4.6e-05,3953.0,5506250.0,31.7614009984,
2016-05-08,1721.62619036,224.0,567782.0,5.1e-05,4329.0,6512500.0,1891.91063,
2016-05-09,4381.99689027,329.0,538346.0,4.8e-05,6092.0,12712500.0,1367.66823201,
2016-05-10,1182.55603069,373.0,525657.0,4.7e-05,4817.0,12818750.0,53.6010800008,
2016-05-11,2835.10134064,480.0,457447.0,4.1e-05,8125.0,12625000.0,68.1297710035,
2016-05-12,3052.94513774,400.0,412910.0,3.7e-05,2349.0,12312500.0,61.6511389959,
2016-05-13,4935.14087372,436.0,463885.0,4.1e-05,5260.0,12231250.0,70.6370270056,
2016-05-14,5243.76517541,353.0,463388.0,4.1e-05,3214.0,12475000.0,1270.952609,
2016-05-15,1876.49918875,413.0,414497.0,3.7e-05,2730.0,14850000.0,68.9760390016,
2016-05-16,1884.84253244,482.0,458116.0,4.1e-05,7207.0,15118750.0,70.8734909999,
2016-05-17,3867.47571457,493.0,359560.0,3.2e-05,3336.0,15968750.0,80.9877039962,
2016-05-18,1192.30401537,531.0,316121.0,2.8e-05,3759.0,16025000.0,75.7659259993,
2016-05-19,848.317408805,561.0,310503.0,2.7e-05,1878.0,15756250.0,87.1674689997,
2016-05-20,3457.2725794,555.0,348687.0,3.1e-05,2886.0,15781250.0,81.6752989965,
2016-05-21,2522.21780421,558.0,356481.0,3.1e-05,1773.0,16125000.0,81.3731190012,
2016-05-22,1174.15673218,524.0,352747.0,3.1e-05,903.0,16175000.0,76.4679450015,
2016-05-23,2163.308417,425.0,360029.0,3.2e-05,2914.0,16056250.0,68.0464620009,
2016-05-24,2755.31957399,421.0,404180.0,3.5e-05,3801.0,16168750.0,3762.257344,
2016-05-25,1224.47433774,624.0,356403.0,3.1e-05,6687.0,16200000.0,34311.32118,
2016-05-26,966.879078993,689.0,258170.0,2.3e-05,2644.0,16406250.0,95.9244050003,
2016-05-27,1390.45614102,780.0,312364.0,2.7e-05,2123.0,16162500.0,103.752140002,
2016-05-28,1211.93355263,434.0,323332.0,2.8e-05,2397.0,16093750.0,67.2692300001,
2016-05-29,2664.75030211,529.0,365220.0,3.2e-05,2995.0,16275000.0,5559.429041,
2016-05-30,739.774470147,416.0,305490.0,2.6e-05,1072.0,15937500.0,9023.140634,
2016-05-31,3182.24678651,637.0,308152.0,2.7e-05,1990.0,15450000.0,85.342878995,
2016-06-01,712.740958625,697.0,307134.0,2.7e-05,1483.0,14431250.0,97.4429149997,
2016-06-02,552.420250359,543.0,310402.0,2.7e-05,2125.0,14450000.0,75.3441309999,
2016-06-03,690.204146614,583.0,311717.0,2.7e-05,614.0,15893750.0,82.8293470006,
2016-06-04,667.756931561,562.0,331900.0,2.9e-05,895.0,13412500.0,77.2388439996,
2016-06-05,814.079420565,603.0,331276.0,2.9e-05,433.0,12868750.0,81.5188529999,
2016-06-06,3079.5444997,422.0,323278.0,2.8e-05,994.0,12768750.0,28516.298454,
2016-06-07,2229.40632274,416.0,340796.0,2.9e-05,1449.0,12868750.0,58.7665199941,
2016-06-08,547.560417861,427.0,272151.0,2.3e-05,667.0,13062500.0,64.1171970007,
2016-06-09,511.264904456,594.0,280880.0,2.4e-05,908.0,12968750.0,77.9274740001,
2016-06-10,5096.88521064,608.0,268524.0,2.3e-05,1194.0,14668750.0,85.7384769894,
2016-06-11,736.722831176,561.0,270190.0,2.3e-05,5223.0,12968750.0,23421.62264,
2016-06-12,1576.0453721,383.0,324225.0,2.8e-05,3379.0,13375000.0,60.0611330008,
2016-06-13,415.607755182,450.0,237550.0,2e-05,2399.0,14975000.0,63.6665090009,
2016-06-14,374.083954023,460.0,249179.0,2.1e-05,2725.0,12918750.0,61.1177489998,
2016-06-15,357.564662129,543.0,243464.0,2.1e-05,187.0,12918750.0,67.7915950005,
2016-06-16,651.977465155,448.0,326909.0,2.8e-05,1786.0,12818750.0,77.7732479993,
2016-06-17,613.725936745,499.0,281874.0,2.4e-05,4448.0,13337500.0,64.6165560003,
2016-06-18,525.032215094,439.0,264900.0,2.2e-05,566.0,14868750.0,74.5637729995,
2016-06-19,658.406524022,392.0,267825.0,2.3e-05,881.0,15331250.0,60.2361590006,
2016-06-20,2408.39810332,394.0,270851.0,2.3e-05,1287.0,13806250.0,9217.52558,
2016-06-21,444.107550629,386.0,261531.0,2.2e-05,616.0,13125000.0,111497.245607,
2016-06-22,5292.54186316,404.0,235930.0,2e-05,1341.0,13956250.0,19639.828888,
2016-06-23,545.405970289,251.0,212124.0,1.8e-05,1720.0,12943750.0,38.6473239973,
2016-06-24,1171.60180238,372.0,296365.0,2.5e-05,1490.0,13100000.0,69.4992109974,
2016-06-25,527.282212511,484.0,253647.0,2.1e-05,705.0,13362500.0,52423.382868,
2016-06-26,819.453735176,448.0,311106.0,2.6e-05,527.0,12418750.0,60.6457500022,
2016-06-27,843.311908701,486.0,308687.0,2.6e-05,2852.0,14606250.0,79.5076099986,
2016-06-28,1950.11694077,408.0,310891.0,2.6e-05,1887.0,13537500.0,40888.26148,
2016-06-29,563.575525905,375.0,308572.0,2.6e-05,2321.0,13175000.0,15931.556384,
2016-06-30,1117.53219374,409.0,305683.0,2.6e-05,5061.0,13462500.0,8881.961976,
2016-07-01,1066.68668081,410.0,403587.0,3.4e-05,1939.0,13831250.0,5504.284276,
2016-07-02,3420.98296618,603.0,483254.0,4e-05,6136.0,14256250.0,1239.872898,
2016-07-03,653.147960419,531.0,339638.0,2.8e-05,1737.0,14368750.0,75.5720169999,
2016-07-04,929.722136927,523.0,398853.0,3.3e-05,2230.0,14418750.0,2532.280465,
2016-07-05,864.39131518,476.0,410381.0,3.4e-05,969.0,15900000.0,1406.837652,
2016-07-06,914.754159232,564.0,409261.0,3.4e-05,2661.0,15731250.0,8493.102989,
2016-07-07,750.732140014,490.0,407321.0,3.4e-05,640.0,15337500.0,7725.178414,
2016-07-08,667.54643039,550.0,384188.0,3.2e-05,509.0,15131250.0,1306.943522,
2016-07-09,472.292488716,448.0,327326.0,2.7e-05,594.0,14125000.0,5118.694555,
2016-07-10,658.324201501,435.0,386494.0,3.2e-05,232.0,13750000.0,8458.930515,
2016-07-11,649.726484063,540.0,381657.0,3.2e-05,915.0,14368750.0,6460.155127,
2016-07-12,459.60580474,823.0,314448.0,2.6e-05,877.0,14737500.0,3633.345659,
2016-07-13,5037.27552938,671.0,328591.0,2.7e-05,5088.0,14481250.0,6550.47035101,
2016-07-14,5635.59015386,613.0,318732.0,2.6e-05,998.0,13693750.0,4103.35927002,
2016-07-15,440.052107964,441.0,318209.0,2.6e-05,915.0,13043750.0,3448.248501,
2016-07-16,455.589630367,495.0,325887.0,2.7e-05,400.0,13018750.0,3292.182381,
2016-07-17,370.112798523,502.0,319787.0,2.6e-05,1111.0,13431250.0,7569.764859,
2016-07-18,430.032841193,471.0,336788.0,2.8e-05,636.0,13181250.0,64.8832280001,
2016-07-19,518.270148474,480.0,323913.0,2.6e-05,1447.0,13368750.0,6787.702383,
